m1,m2,ncyc,time,Mdot
0.6,0.25,13,82.26039094038381,0.008836569010077032
0.6,0.25,13,83.66257616286391,0.008814780676252104
0.6,0.25,13,84.77237273767929,0.006985081063727626
0.6,0.25,13,85.91759240996856,0.006604340425357528
0.6,0.25,13,86.73137771238014,0.006357469286214596
0.6,0.25,13,87.53154873411394,0.006009251196299835
0.6,0.25,13,88.53890983393333,0.005552807400218037
0.6,0.25,13,89.57351126186377,0.004760898572988507
0.6,0.25,13,90.20224894844088,0.005157284359122273
0.6,0.25,13,91.16618754387098,0.005078571146770242
0.6,0.25,13,92.16900196044568,0.004592426108208211
0.6,0.25,13,93.12597212729146,0.0049100619014441765
0.6,0.25,13,93.96329404482212,0.004253329046399016
0.6,0.25,13,94.85538700843789,0.004311325401994937
0.6,0.25,13,95.82001516972333,0.003879168934139112
0.6,0.25,13,96.83817517444534,0.00376987845491054
0.6,0.25,13,97.95913349095545,0.003446971841894542
0.6,0.25,13,99.17530473194563,0.003403973096850814
0.6,0.25,13,100.11643518724019,0.0030275106731486
0.6,0.25,13,101.02520394801711,0.0029453171190842566
0.6,0.25,13,102.11273508272397,0.002758741243793254
0.6,0.25,13,103.23490406600614,0.002513256263406809
0.6,0.25,13,104.14806397935436,0.0024776509555747934
0.6,0.25,13,105.30614267474759,0.002552493450775102
0.6,0.25,13,106.50205974297879,0.0021138373945876012
0.6,0.25,13,107.76039703611052,0.002047867533771788
0.6,0.25,13,109.11606121745449,0.0019895031619683763
0.6,0.25,13,109.9427779897226,0.0018947006910224034
0.6,0.25,14,1.002343283543873,0.0013352732238188633
0.6,0.25,14,1.5256655429524006,0.012497782360330185
0.6,0.25,14,2.629006106682094,0.12531890824502087
0.6,0.25,14,3.185111254957483,0.25340698621294877
0.6,0.25,14,4.4790987011457295,0.5459037926618748
0.6,0.25,14,5.5129934753843814,0.8273015687539599
0.6,0.25,14,6.7129282793587794,1.1428665717384094
0.6,0.25,14,7.532506051722569,1.3459621324970266
0.6,0.25,14,8.222004557062558,1.2568605280644591
0.6,0.25,14,9.274155433890792,1.3721269348268272
0.6,0.25,14,10.267434745899564,1.5390945068223045
0.6,0.25,14,11.16912658066813,1.3018843004485785
0.6,0.25,14,12.186058836814684,1.4519447997225063
0.6,0.25,14,13.739546015221137,1.2397868014877924
0.6,0.25,14,14.906451124694948,1.2375173863011948
0.6,0.25,14,16.11635084586761,1.1334302426877216
0.6,0.25,14,17.285138224178283,1.013575589871509
0.6,0.25,14,18.581030652948723,0.9242248781665051
0.6,0.25,14,19.543016318368572,0.9167256580330125
0.6,0.25,14,20.132064056833514,0.9087011229655324
0.6,0.25,14,21.09434683023231,0.7971477295299538
0.6,0.25,14,22.256693972231613,0.7340929817530003
0.6,0.25,14,23.0627338932086,0.7052358629206051
0.6,0.25,14,24.027460703110734,0.603357020362324
0.6,0.25,14,24.889106754510273,0.6121485558462728
0.6,0.25,14,26.1895126048789,0.5516020811489819
0.6,0.25,14,27.339404007960212,0.5477851349353362
0.6,0.25,14,28.469712132089004,0.4292807914806881
0.6,0.25,14,29.5940323947132,0.389025370161857
0.6,0.25,14,30.586582544202773,0.38059432000797816
0.6,0.25,14,31.626093800708276,0.3497355617297342
0.6,0.25,14,32.389056884601814,0.3066485137036948
0.6,0.25,14,32.9517684888517,0.2945241275399034
0.6,0.25,14,33.9817847149207,0.2834101305291902
0.6,0.25,14,35.04658276617513,0.2423183005488738
0.6,0.25,14,36.2884356798602,0.22335516056609028
0.6,0.25,14,37.60270284307667,0.20564456975320886
0.6,0.25,14,38.91670254007646,0.1933753229492116
0.6,0.25,14,39.71709782141768,0.16732282249324912
0.6,0.25,14,40.64664481442773,0.14595607453372902
0.6,0.25,14,41.742711673604006,0.13322339069659594
0.6,0.25,14,43.24909260915244,0.12218445389639762
0.6,0.25,14,44.54511244989523,0.11006772336268658
0.6,0.25,14,45.768991882294905,0.10603267848744276
0.6,0.25,14,46.69143429118505,0.09376075840004897
0.6,0.25,14,47.51479436495402,0.0901796054289752
0.6,0.25,14,48.67257594163067,0.08226174909451027
0.6,0.25,14,49.452443688783795,0.07884529580491362
0.6,0.25,14,50.40475641858774,0.08015081420134286
0.6,0.25,14,51.381800828787355,0.07208090196836318
0.6,0.25,14,52.70038324661191,0.06328513385520959
0.6,0.25,14,53.629443786019976,0.057708008749072975
0.6,0.25,14,54.141593858305455,0.055660648976462244
0.6,0.25,14,55.24248278783795,0.05336456864426784
0.6,0.25,14,56.10267841721716,0.05079282367210724
0.6,0.25,14,57.111204622104715,0.04384693096429529
0.6,0.25,14,58.09386368193629,0.042854097660683675
0.6,0.25,14,59.03912288277274,0.0361404324890028
0.6,0.25,14,60.19719099912968,0.03726736809927185
0.6,0.25,14,60.89061802345914,0.03649509661373743
0.6,0.25,14,61.787215178468266,0.032549191192110784
0.6,0.25,14,62.92402276109174,0.0334191577370196
0.6,0.25,14,63.80120580602287,0.027498347049544982
0.6,0.25,14,64.47944446416888,0.027738669482037317
0.6,0.25,14,65.61315553282023,0.0253648326486301
0.6,0.25,14,66.83777445890854,0.023285879385561013
0.6,0.25,14,67.82877541737994,0.021781294089166278
0.6,0.25,14,68.43660629768604,0.021153440031077803
0.6,0.25,14,69.5778002470258,0.020360332241380615
0.6,0.25,14,70.24582267074187,0.020011169032256436
0.6,0.25,14,71.3075825261115,0.017428314070524135
0.6,0.25,14,72.13008976116308,0.017213697954484443
0.6,0.25,14,72.89812190400968,0.015185951082939438
0.6,0.25,14,73.80973990059374,0.015415118000900875
0.6,0.25,14,74.77308038930829,0.013431546358046659
0.6,0.25,14,75.644238739231,0.013944612306557675
0.6,0.25,14,76.76197939487403,0.013746587353306416
0.6,0.25,14,77.67276551918226,0.01155642003090536
0.6,0.25,14,78.86880369351663,0.009674371656285022
0.6,0.25,14,79.92503832664532,0.00984151368969699
0.6,0.25,14,80.78552688532606,0.010205176204792301
0.6,0.25,14,81.61233890855961,0.009379935066257807
0.6,0.25,14,82.28283964875013,0.008870199291730567
0.6,0.25,14,83.34098628432349,0.008643852477872806
0.6,0.25,14,84.27006877487322,0.007963981359414417
0.6,0.25,14,84.79562966926052,0.008006226781682632
0.6,0.25,14,85.68848669470664,0.007480021330803773
0.6,0.25,14,86.50827988885565,0.007343940890154422
0.6,0.25,14,87.82341540728979,0.006413886417985218
0.6,0.25,14,88.48285968491112,0.006342507403307334
0.6,0.25,14,89.19458952496431,0.005727367653328767
0.6,0.25,14,90.41658345358546,0.00525860447025259
0.6,0.25,14,91.68793608507825,0.005486472651765941
0.6,0.25,14,92.53893949733312,0.004851077214461896
0.6,0.25,14,93.41252233277133,0.0047542462717455065
0.6,0.25,14,94.53576941208199,0.0043127516867968434
0.6,0.25,15,1.0021965785164804,0.001432212696132182
0.6,0.25,15,2.2893953820700235,0.07709958469790967
0.6,0.25,15,3.4004433969259082,0.2973057126577031
0.6,0.25,15,4.0581487649798165,0.43198536118752845
0.6,0.25,15,5.015099873664585,0.7640727812497157
0.6,0.25,15,6.371558632205527,0.9895256807835353
0.6,0.25,15,7.328799259835536,1.1553095250139012
0.6,0.25,15,7.9687035214887,1.3842104174060497
0.6,0.25,15,9.347313298573209,1.4111208014444374
0.6,0.25,15,10.483791800535768,1.390002672244805
0.6,0.25,15,11.469789228773207,1.4116938336226077
0.6,0.25,15,12.395505681556793,1.4926680595815756
0.6,0.25,15,13.61197606751514,1.4375938337366512
0.6,0.25,15,14.503579387469902,1.2304068376084631
0.6,0.25,15,15.7332306723731,1.195393881345235
0.6,0.25,15,16.841669729517953,1.1231549174309485
0.6,0.25,15,17.890606114615423,0.9916762338207973
0.6,0.25,15,18.91970907568254,0.9654117341766112
0.6,0.25,15,19.884715468339706,0.9013799431778666
0.6,0.25,15,21.09384349238156,0.8693795531964773
0.6,0.25,15,21.920774925961194,0.817338046343279
0.6,0.25,15,22.596389900595153,0.7171542224778633
0.6,0.25,15,23.719277925173646,0.6586699832888173
0.6,0.25,15,24.845525590787076,0.6275851540164992
0.6,0.25,15,25.94157382128943,0.5385254492389323
0.6,0.25,15,27.023119495213038,0.5219860189675556
0.6,0.25,15,27.95901141954553,0.46674246861580915
0.6,0.25,15,29.116507960422634,0.4054635338389643
0.6,0.25,15,30.107396335071726,0.3734869377613093
0.6,0.25,15,31.009973622908692,0.3906237217351864
0.6,0.25,15,31.947595360457612,0.333433289240622
0.6,0.25,15,33.351723300212775,0.32461701818898236
0.6,0.25,15,34.00472808380369,0.2761350348351643
0.6,0.25,15,35.10468570466285,0.26253658562973353
0.6,0.25,15,35.7688636191381,0.27613278413336256
0.6,0.25,15,36.747216951473504,0.2144957515740525
0.6,0.25,15,37.66049145444266,0.19092186490228674
0.6,0.25,15,38.243485795106686,0.21353000454587684
0.6,0.25,15,39.321293313193436,0.17610023017992812
0.6,0.25,15,40.245285700755,0.1702316986968504
0.6,0.25,15,40.82544443224275,0.15798845813812634
0.6,0.25,15,41.993358050397596,0.15025971419477205
0.6,0.25,15,43.28035928599538,0.1277268486840544
0.6,0.25,15,44.578384154454696,0.11992617183617152
0.6,0.25,15,45.65017544258499,0.11388323746882947
0.6,0.25,15,46.65938707030041,0.09795253358124498
0.6,0.25,15,47.92501839447957,0.09029678248763742
0.6,0.25,15,49.26149511154759,0.0830498118774392
0.6,0.25,15,50.48820885212271,0.07175215186927879
0.6,0.25,15,51.29990133167675,0.07102198099572844
0.6,0.25,15,52.340170302319734,0.06755689833555402
0.6,0.25,15,53.42807353117802,0.060766409064262346
0.6,0.25,15,54.06615013739457,0.05836984539221307
0.6,0.25,15,55.16002226931873,0.05459226872449126
0.6,0.25,15,56.61462063451461,0.04762476201608679
0.6,0.25,15,57.742607867674764,0.04700245493344319
0.6,0.25,15,59.03729048396311,0.04451555126892613
0.6,0.25,15,60.07387342998885,0.03764015879087065
0.6,0.25,15,61.059229765192086,0.036850980890826245
0.6,0.25,15,62.13548404320828,0.03298899017154206
0.6,0.25,15,62.97231871361139,0.03210171612624122
0.6,0.25,15,63.779563676164514,0.032257547256877094
0.6,0.25,15,65.03282458759838,0.028102101344327748
0.6,0.25,15,66.30729305617169,0.023011486750310634
0.6,0.25,15,67.10907179305421,0.02438087961783328
0.6,0.25,15,68.30267155396498,0.023418752700969447
0.6,0.25,15,69.28527955884378,0.02041122823544994
0.6,0.25,15,70.35324127374187,0.02022816030754995
0.6,0.25,15,71.44528500162889,0.01731984116862615
0.6,0.25,15,72.64415509525375,0.015406568940405575
0.6,0.25,15,73.66069873562638,0.015659388064954427
0.6,0.25,15,74.94273113468677,0.013128042309105924
0.6,0.25,15,76.00461370263875,0.013245296653600046
0.6,0.25,15,77.12945055713266,0.01332387832943486
0.6,0.25,15,77.96279803882521,0.010782073846992198
0.6,0.25,15,79.39452984096619,0.010185525487890045
0.6,0.25,15,80.48849482560718,0.009643729973221125
0.6,0.25,15,81.63109431067619,0.009442477331030916
0.6,0.25,15,82.30945714843388,0.008926766580027324
0.6,0.25,15,83.14491674381806,0.00927185372516936
0.6,0.25,15,84.3924934814018,0.008415629263703138
0.6,0.25,15,85.44987170506032,0.007723812806983824
0.6,0.25,15,86.06711575809453,0.0073179888123666645
0.6,0.25,15,87.27477374389129,0.006901315873919022
0.6,0.25,15,88.16601718302074,0.006152631715870981
0.6,0.25,15,89.44828058019608,0.006223950770115658
0.6,0.25,15,90.43071344447534,0.005329688067146704
0.6,0.25,15,91.47165478167945,0.005534469359093302
0.6,0.25,15,92.70744569739777,0.005249668354944177
0.6,0.25,15,93.52794710322684,0.004772912576184867
0.6,0.25,15,94.32937774166005,0.004474743773289621
0.6,0.25,15,95.29007805758043,0.004364135009442521
0.6,0.25,15,96.45551261750468,0.0034742885637522097
0.6,0.25,15,97.18933716698199,0.003907540217343616
0.6,0.25,15,97.85573024700416,0.003688940050301254
0.6,0.25,15,99.02047443241293,0.003471211237076406
0.6,0.25,15,99.89987876989953,0.003436093012685717
0.6,0.25,15,100.82143356731547,0.0031430416619092493
0.6,0.25,15,101.45007148692743,0.002880324246427922
0.6,0.25,16,0.9717194658349244,0.0011110933934506202
0.6,0.25,16,1.9852305626510893,0.044363790042707005
0.6,0.25,16,3.0082173449672918,0.18447646049894525
0.6,0.25,16,4.040601218424305,0.43227540468712206
0.6,0.25,16,5.248475027408015,0.7550869331842905
0.6,0.25,16,6.031268116801186,0.9395052976636263
0.6,0.25,16,7.066408208034156,1.1349611997978406
0.6,0.25,16,8.324394147757804,1.3371717673830295
0.6,0.25,16,8.977471848370365,1.355917508553862
0.6,0.25,16,10.013401184526376,1.3402260314292718
0.6,0.25,16,10.896325484131768,1.5095915965057245
0.6,0.25,16,11.822183407237148,1.492724170989952
0.6,0.25,16,12.641221906594264,1.469396059253237
0.6,0.25,16,13.607311763454176,1.2595225532473253
0.6,0.25,16,14.975562886339556,1.2936401922625382
0.6,0.25,16,15.722676814104114,1.2643627669209931
0.6,0.25,16,16.48875481360835,1.1082982348591206
0.6,0.25,16,17.228367899575648,1.113118831321448
0.6,0.25,16,18.573851556901268,1.0082879188061742
0.6,0.25,16,19.48138361579701,1.0410685664776422
0.6,0.25,16,20.476255803727476,0.9700616198241032
0.6,0.25,16,21.395699215506227,0.7551834453092898
0.6,0.25,16,22.20681463982561,0.8722538858106987
0.6,0.25,16,23.15978451050272,0.6816526331029797
0.6,0.25,16,24.65143323165003,0.6640169691924727
0.6,0.25,16,25.929847415844883,0.5975318204747437
0.6,0.25,16,26.759259852286426,0.505709142156434
0.6,0.25,16,27.888774672898762,0.4960812154199349
0.6,0.25,16,28.722470118365486,0.44917760560697484
0.6,0.25,16,29.36719659059624,0.440054871604883
0.6,0.25,16,30.571098774129165,0.391750700964972
0.6,0.25,16,31.803117343457874,0.3711617770954226
0.6,0.25,16,33.01232779366745,0.3175056865254103
0.6,0.25,16,33.918354743823535,0.29107456827116546
0.6,0.25,16,34.88499959702314,0.2863744392155219
0.6,0.25,16,36.03495270775476,0.25401477369442577
0.6,0.25,16,37.11325191522438,0.2344319188000279
0.6,0.25,16,38.03452442096497,0.20290011607843145
0.6,0.25,16,38.71071005694134,0.18850750573489075
0.6,0.25,16,39.73348509576974,0.17784446732751386
0.6,0.25,16,40.94928702361696,0.1609817662848501
0.6,0.25,16,41.70976936581013,0.1626099321488174
0.6,0.25,16,42.83752124214533,0.15019972521633873
0.6,0.25,16,43.90382958117207,0.1305769335128305
0.6,0.25,16,45.053859233818535,0.12927153953818807
0.6,0.25,16,46.22825433376234,0.11771337983275947
0.6,0.25,16,47.089361285377265,0.10417439926982355
0.6,0.25,16,47.76596940534428,0.09380951504069708
0.6,0.25,16,48.6592655002077,0.09883529254618632
0.6,0.25,16,49.8370909637131,0.08334927305660854
0.6,0.25,16,50.728690183007906,0.0787134087728161
0.6,0.25,16,51.589881518236375,0.0721395195805373
0.6,0.25,16,52.22561144985145,0.06696372465840222
0.6,0.25,16,53.576140960761634,0.05891981251487016
0.6,0.25,16,54.741283689046696,0.06013341392676348
0.6,0.25,16,55.89526288530165,0.051550179592134954
0.6,0.25,16,57.08880796265754,0.057360626249462594
0.6,0.25,16,58.20414963496622,0.04307605119435168
0.6,0.25,16,59.155283863930315,0.039941790751134125
0.6,0.25,16,60.12253104310587,0.0407778662741194
0.6,0.25,16,61.03701817018745,0.04026753853587311
0.6,0.25,16,62.56396632107045,0.03368612113907382
0.6,0.25,16,63.67514872733034,0.03202729795679933
0.6,0.25,16,64.58238863906006,0.026689575812396275
0.6,0.25,16,65.67548799389331,0.02628369072304173
0.6,0.25,16,66.47331421032204,0.024428478563607452
0.6,0.25,16,67.77421555403988,0.021503842610544853
0.6,0.25,16,68.64200173487846,0.022456647400410187
0.6,0.25,16,69.74221882140296,0.01856898965599362
0.6,0.25,16,70.95541434735158,0.01796860968268989
0.6,0.25,16,72.03236805619258,0.017433027130716584
0.6,0.25,16,73.0512620545565,0.01609245281157634
0.6,0.25,16,74.05342247152771,0.016053366958508116
0.6,0.25,16,75.04213425215029,0.015011589158074394
0.6,0.25,16,75.92679455436479,0.014623053514612324
0.6,0.25,16,76.83689786841084,0.01371682205521758
0.6,0.25,16,78.13281594314103,0.01290458932758539
0.6,0.25,16,79.111108616604,0.011474669316959271
0.6,0.25,16,79.95394936272744,0.011064626842237198
0.6,0.25,16,80.85068984335514,0.010585577778654598
0.6,0.25,16,82.07076397949459,0.009651514531996388
0.6,0.25,16,83.20588530612748,0.00877520675008623
0.6,0.25,16,84.31795114177393,0.00823811125934685
0.6,0.25,16,85.26644690199197,0.007600688794676517
0.6,0.25,16,86.38111939602656,0.007572119260339987
0.6,0.25,16,87.25240717103644,0.007012002249468681
0.6,0.25,16,88.20048436476728,0.006448823047149069
0.6,0.25,16,89.39444526224563,0.006018173013135627
0.6,0.25,16,90.56930079802945,0.0054728295556856965
0.6,0.25,16,91.37291882883929,0.005831643518816818
0.6,0.25,16,92.20181353825757,0.0053180559988087826
0.6,0.25,16,93.22355396882026,0.004788374403829179
0.6,0.25,16,94.56878044375415,0.004826465005846135
0.6,0.25,17,0.7186998745975535,0.00017968935929656287
0.6,0.25,17,1.92294433244138,0.03733525643076641
0.6,0.25,17,2.8155249345281574,0.16080280622332666
0.6,0.25,17,3.7337451164863995,0.3860564641946445
0.6,0.25,17,4.741981120556235,0.6208511103546771
0.6,0.25,17,5.970498965114258,0.9239240464328823
0.6,0.25,17,6.9745064232875205,1.2244136405923878
0.6,0.25,17,7.734682998058474,1.30614727824377
0.6,0.25,17,8.84345839888091,1.264529085439639
0.6,0.25,17,9.746460454028565,1.36706508033649
0.6,0.25,17,11.124045248334458,1.58769306604967
0.6,0.25,17,12.12382130393488,1.4814687100736657
0.6,0.25,17,12.676814204355146,1.377556724605514
0.6,0.25,17,13.748287198786281,1.3648419745547022
0.6,0.25,17,15.137206757238326,1.288252463756586
0.6,0.25,17,16.452390814947403,1.2376393114042739
0.6,0.25,17,17.818581672698716,1.019855665665121
0.6,0.25,17,18.614629635622425,0.9903088801400803
0.6,0.25,17,19.797060114817782,0.9609505308131031
0.6,0.25,17,20.65266120687044,0.88446075756425
0.6,0.25,17,21.697519086753825,0.8438974016309279
0.6,0.25,17,22.442928601005878,0.7273580950245366
0.6,0.25,17,23.314037448029335,0.7346614751387712
0.6,0.25,17,24.178788108556613,0.7108789937045635
0.6,0.25,17,25.358499164585137,0.6265934146975891
0.6,0.25,17,26.51864298891907,0.5598968933704598
0.6,0.25,17,27.574006934785235,0.5072460122748859
0.6,0.25,17,28.303922651174158,0.46022729381441
0.6,0.25,17,29.241594764384214,0.4424255344773456
0.6,0.25,17,30.09237146779567,0.44073122768521145
0.6,0.25,17,31.266306619134568,0.373306993880555
0.6,0.25,17,32.501943589698,0.3243679727368317
0.6,0.25,17,33.71322070690418,0.29949970320551444
0.6,0.25,17,34.56217682302078,0.28921674879181153
0.6,0.25,17,35.01427019856288,0.27083023366726827
0.6,0.25,17,35.660877818936875,0.2681870001837403
0.6,0.25,17,36.94520321455332,0.24207552228765292
0.6,0.25,17,37.864952226689354,0.22889425161556762
0.6,0.25,17,38.71480730303633,0.219567043906653
0.6,0.25,17,40.043339361723575,0.19327210733990471
0.6,0.25,17,41.29637135082124,0.15888906650739523
0.6,0.25,17,42.3012610952052,0.14702182002696207
0.6,0.25,17,43.2425804769924,0.1423468735068034
0.6,0.25,17,44.21616023442978,0.12950689343193825
0.6,0.25,17,45.26159279410727,0.11541751950144494
0.6,0.25,17,46.58160225037119,0.10800069282355879
0.6,0.25,17,47.66609573521863,0.0992837056129039
0.6,0.25,17,48.81130154182646,0.09016476360777614
0.6,0.25,17,50.04515556364049,0.0836824425717713
0.6,0.25,17,50.81122036343561,0.08517942254385256
0.6,0.25,17,51.962192741930416,0.07449671040647322
0.6,0.25,17,52.903278990998096,0.07789422001207043
0.6,0.25,17,53.400059951843545,0.06695551002430847
0.6,0.25,17,53.974426043446385,0.06275479446711789
0.6,0.25,17,54.77080252114265,0.06011823250126977
0.6,0.25,17,55.87704716686117,0.05622743104445147
0.6,0.25,17,56.899807079929225,0.05273936399881507
0.6,0.25,17,57.93668042136436,0.053195630848749106
0.6,0.25,17,59.326869117901694,0.041687961636832783
0.6,0.25,17,60.07305119492973,0.04309460430392553
0.6,0.25,17,61.06756452409299,0.03893523572482298
0.6,0.25,17,62.12845162865575,0.03311355094431717
0.6,0.25,17,62.981197005348086,0.0351184883852084
0.6,0.25,17,63.986862354364675,0.033624326033736426
0.6,0.25,17,64.6668724875478,0.02887786585889611
0.6,0.25,17,65.94885373100281,0.027645567249608344
0.6,0.25,17,66.81253082049673,0.023953394741526943
0.6,0.25,17,68.21881085345244,0.022342029889657455
0.6,0.25,17,69.21231598866895,0.023491932751922878
0.6,0.25,17,70.41792670174878,0.020134731573276502
0.6,0.25,17,71.40726612795055,0.01829053878139409
0.6,0.25,17,72.40111736149845,0.018347249774287977
0.6,0.25,17,73.28431149485405,0.01670187595260829
0.6,0.25,17,74.30813628072731,0.015692208210343138
0.6,0.25,17,75.37173601961013,0.015590568351869947
0.6,0.25,17,76.21488431782709,0.013447863379695434
0.6,0.25,17,77.18987543465511,0.012819199179476628
0.6,0.25,17,78.06785566144369,0.012801744649696294
0.6,0.25,17,79.52778847536665,0.012190564578089189
0.6,0.25,17,80.50984232138433,0.011637479810349126
0.6,0.25,17,81.81888875172363,0.009775047334582494
0.6,0.25,17,82.7797642855621,0.009996142728700872
0.6,0.25,17,83.83162181386908,0.008613133032674173
0.6,0.25,17,84.56734899954003,0.009394216878013617
0.6,0.25,17,85.47793448116646,0.007677272799043922
0.6,0.25,17,86.5200414153243,0.008167251564049299
0.6,0.25,17,87.83724218151627,0.00684841576722732
0.6,0.25,17,88.88163873705153,0.007366799167791851
0.6,0.25,17,90.15838280929013,0.006375145787235297
0.6,0.25,17,91.28652863133071,0.0055155303948111805
0.6,0.25,17,92.61200889922365,0.0052437917266412335
0.6,0.25,17,93.60020045576265,0.005293690433222009
0.6,0.25,17,95.07824499789301,0.004939988684324625
0.6,0.25,17,95.98116575731018,0.004441532240815755
0.6,0.25,17,96.82787339047064,0.0042628126931628105
0.6,0.25,17,97.58586282053284,0.0042370664191390545
0.6,0.25,17,99.05206775484446,0.0037897411185781084
0.6,0.25,17,100.21595726936803,0.003312802791597709
0.6,0.25,17,101.14913312269198,0.0032265382869397737
0.6,0.25,17,102.39893766206667,0.0031794213937767963
0.6,0.25,17,103.53647609909022,0.003142518414025293
0.6,0.25,17,104.92970159336534,0.0029778999587480024
0.6,0.25,17,105.62013502681735,0.0027538792061136937
0.6,0.25,17,106.5670630051545,0.002556687992975419
0.6,0.25,17,107.47455872836593,0.0024952884571878306
0.6,0.25,17,108.07982219308421,0.002252741243467706
0.6,0.25,17,109.29188763404015,0.0021707776284292653
0.6,0.25,17,110.23780832287947,0.0019994091516947667
0.6,0.25,17,111.38573456387678,0.001845689199460789
0.6,0.25,17,112.8576889507427,0.0018535706805887068
0.6,0.25,18,1.0371026613169487,0.0018350564768103658
0.6,0.25,18,2.174633158218751,0.06143442119894944
0.6,0.25,18,3.2838555243972403,0.25083698118224435
0.6,0.25,18,4.332384378662013,0.5609173034105945
0.6,0.25,18,5.443707711797524,0.817943549524711
0.6,0.25,18,6.435171092552029,1.1263871451821204
0.6,0.25,18,7.5177493715965085,1.2914620250196736
0.6,0.25,18,8.372520491059237,1.350801908314928
0.6,0.25,18,9.446461676187063,1.494474266761174
0.6,0.25,18,10.580145213244265,1.5185174833644792
0.6,0.25,18,11.446208927629824,1.5697565685989612
0.6,0.25,18,12.456575347428393,1.4242231638163942
0.6,0.25,18,13.331854845502521,1.4266716855114852
0.6,0.25,18,14.226553506199298,1.3676873249361003
0.6,0.25,18,15.001567635178867,1.3681737882952332
0.6,0.25,18,16.254722620212178,1.1695202175597317
0.6,0.25,18,17.467859655156186,1.1997959488886731
0.6,0.25,18,18.575346426001655,1.0824517778936686
0.6,0.25,18,19.969785616390418,0.8953545469508561
0.6,0.25,18,20.93193647707674,0.9450332461395575
0.6,0.25,18,22.538288960098868,0.8783530182297605
0.6,0.25,18,23.492783077026225,0.7656859649291808
0.6,0.25,18,24.54382174737743,0.7188378831188514
0.6,0.25,18,25.464266164589386,0.6238706298206171
0.6,0.25,18,26.538731276601446,0.5236891179400186
0.6,0.25,18,27.705854262178693,0.4715412462361026
0.6,0.25,18,28.683070983568076,0.4832590045227128
0.6,0.25,18,30.0384149529916,0.41427761250044537
0.6,0.25,18,31.086244809918295,0.3739459898551636
0.6,0.25,18,32.14034188714034,0.3578181555097895
0.6,0.25,18,32.95854234823759,0.34612645483274035
0.6,0.25,18,34.04224216314767,0.28563506883630685
0.6,0.25,18,35.0154367189858,0.27743018650515017
0.6,0.25,18,35.89378877311834,0.28490852749400747
0.6,0.25,18,36.738493891488666,0.23382392950957034
0.6,0.25,18,38.272846567440006,0.22778513964989605
0.6,0.25,18,39.2201511174042,0.19734948211262743
0.6,0.25,18,39.92875403324795,0.19639656873708825
0.6,0.25,18,40.78910974130143,0.1885915520145291
0.6,0.25,18,41.778796173406185,0.17137269421706738
0.6,0.25,18,42.88812957992948,0.1584487577686435
0.6,0.25,18,43.99908888427455,0.1311141342124769
0.6,0.25,18,45.134411794629855,0.13452472434490978
0.6,0.25,18,46.00543973330239,0.11405450884014363
0.6,0.25,18,47.073527822002696,0.11115856895033208
0.6,0.25,18,47.89831592918058,0.10442683925060665
0.6,0.25,18,48.77438733257778,0.09888176290883025
0.6,0.25,18,49.59084553767773,0.09233736051867655
0.6,0.25,18,50.35316776675808,0.08224475523447489
0.6,0.25,18,51.56600966452968,0.07331623212019835
0.6,0.25,18,52.70373200472546,0.07537749914714068
0.6,0.25,18,53.89906507872109,0.06677190882239556
0.6,0.25,18,54.906927691925944,0.06515352981229093
0.6,0.25,18,56.062289231698976,0.05650394615467764
0.6,0.25,18,56.710031350770464,0.05041034902904892
0.6,0.25,18,57.88264885437953,0.0522397972034517
0.6,0.25,18,58.91807282038054,0.04543860432508591
0.6,0.25,18,60.043494740410374,0.043536321406503015
0.6,0.25,18,61.11949940022009,0.038464882234440466
0.6,0.25,18,61.92208836931272,0.0408216829367559
0.6,0.25,18,62.62248041423451,0.03430583729753879
0.6,0.25,18,63.48006958099791,0.03324778879210199
0.6,0.25,18,64.5930530372525,0.03153495659771172
0.6,0.25,18,65.73107132028758,0.02751891487050698
0.6,0.25,18,66.45748286481121,0.028152836242174413
0.6,0.25,18,67.26126299131757,0.028459465764904032
0.6,0.25,18,68.11661585412939,0.02421623799507855
0.6,0.25,18,69.04515484207603,0.023819558791644258
0.6,0.25,18,69.7727446759055,0.019412166730640435
0.6,0.25,18,70.48833432267747,0.021222255735900152
0.6,0.25,18,71.32396726339596,0.019835359181860197
0.6,0.25,18,72.34121803064096,0.018119736346347493
0.6,0.25,18,73.10509916269027,0.01897891384497025
0.6,0.25,18,74.08193846069591,0.016627453136476403
0.6,0.25,18,75.29364902392427,0.015522090768170389
0.6,0.25,18,76.03329307644157,0.014673417739694924
0.6,0.25,18,76.99200392475946,0.012799980237925971
0.6,0.25,19,1.1922186972240434,0.00365798993699137
0.6,0.25,19,1.770228567848049,0.024980388851941482
0.6,0.25,19,2.616965497924908,0.11420322966926483
0.6,0.25,19,3.537021486666955,0.30689316716001414
0.6,0.25,19,4.885745860125268,0.6505242714287437
0.6,0.25,19,6.039466613224542,1.014493336042937
0.6,0.25,19,6.928032507813922,1.211250304581359
0.6,0.25,19,8.188935247237033,1.3088448329595437
0.6,0.25,19,9.04083208313681,1.4327205280129436
0.6,0.25,19,10.242652043883611,1.3758035150978492
0.6,0.25,19,10.970876594699007,1.4809329375137597
0.6,0.25,19,12.185528161056839,1.527130576364037
0.6,0.25,19,13.104301431962641,1.5208431331221404
0.6,0.25,19,13.898600583774387,1.3666121710193684
